cod_concesion,cod_tipo_sujeto,COD_SUMINISTRO,SECTOR,COD_TIPO_SUMINISTRO,COD_CONTADOR_ACT
VR,PER,997847,2,CONT,Q18GA043467W
VR,PER,997850,2,CONT,J15LA850988C
VR,SOC,997851,2.1,CONT,2089347
VR,PER,997853,2,CONT,Q19GA023651C
VR,PER,997854,2.1,SIN_CONT,Q21GA046159H
VR,PER,40000100304,,CONT,Q21GA046159H
VR,PER,997855,2,CONT,3051836
VR,SOC,997856,2.1,CONT,2046251
VR,PER,997857,2,CONT,Q19GA023652D
VR,PER,997859,2,CONT,Q19GA023595L
VR,SOC,997860,2.1,CONT,Q18EA019543T
VR,PER,997861,2.2,CONT,D12TA089572I
VR,PER,997862,2.2,CONT,29361
VR,PER,997863,2.2,CONT,J15LA851107R
VR,PER,997864,2.2,CONT,Q19GA004969P
VR,PER,997865,2.2,CONT,D12LA037589Y
VR,PER,997868,2.2,CONT,Q18GA043391C
VR,PER,997869,3.2.1,CONT,Q18GA043390B
VR,PER,997870,2.2,CONT,Q18GA043395G
VR,PER,997871,3.2.1,CONT,D12LA037585U
VR,PER,997872,3.2.1,CONT,Q21GA046073C
VR,PER,997874,2.2,CONT,J15LA851150U
VR,PER,997875,3.2.1,CONT,D12LA037591S
VR,SOC,997877,3.2.1,CONT,Q18GA043392D
VR,PER,997878,3.2.1,CONT,D12LA037584T
VR,PER,997879,3.2.1,CONT,Q18GA043394F
VR,PER,997880,2.2,CONT,Q18GA043171L
VR,PER,997881,2.2,CONT,J13OB003909R
VR,PER,997882,2.2,CONT,Q18EA019868L
VR,PER,997883,2.2,CONT,D12TA089561F
VR,PER,997884,2.2,CONT,4117193
VR,PER,997887,2,CONT,Q18EA019858J
VR,PER,997888,2,CONT,95400415
VR,PER,997889,2,CONT,Q18GA04337D
VR,PER,997890,2,CONT,Q21GA046001M
VR,PER,997892,2,CONT,Q18EA019847G
VR,PER,997893,2,CONT,Q18GA043371Y
VR,PER,997895,2,CONT,Q21GA046123V
VR,PER,997896,2,CONT,D743179
VR,PER,997897,2,CONT,Q18EA019838F
VR,PER,997898,2,CONT,Q18EA019848F
VR,PER,997899,2,CONT,8829489
VR,PER,997900,2,SIN_CONT,Q19GA005067Q
VR,PER,40000100142,,CONT,Q19GA005067Q
VR,PER,997901,2,CONT,2016210
VR,PER,997902,2,CONT,Q18EA019854F
VR,PER,997903,2,CONT,Q21GA046053Y
VR,PER,997904,2,CONT,D12TA089578O
VR,PER,997905,2,CONT,1106979
VR,PER,997907,2,CONT,A11OA216037D
VR,PER,997908,2,CONT,A11OA216035B
VR,PER,997909,2,CONT,D12TA089587P
VR,PER,997912,2,CONT,D12TA089421U
VR,PER,997913,2,CONT,Q18GA043998V
VR,PER,997914,2.2,CONT,2087778
VR,PER,997915,2.2,CONT,D11CA267758V
VR,PER,997916,2.2,CONT,D11CA267750N
VR,PER,997917,2.2,CONT,D12TA089724G
VR,PER,997919,2.2,SIN_CONT,
VR,PER,997921,2.2,CONT,D12TA089721D
VR,PER,997922,2.2,CONT,D12TA089728K
VR,PER,997923,2.2,CONT,D12TA089722E
VR,PER,997924,2.2,CONT,M892344
VR,PER,997926,2.2,CONT,J15LA851366I
VR,PER,997927,2.2,CONT,Q18GA043404Q
VR,PER,997928,2.2,CONT,Q21GA031213X
VR,PER,997929,2.2,CONT,J15LA837027G
VR,PER,997930,2.2,CONT,D12TA089725H
VR,PER,997931,2.2,CONT,D12TA089727J
VR,PER,997932,2.2,SIN_CONT,Q18GA043110F
VR,PER,40000100220,,CONT,Q18GA043110F
VR,PER,997933,2.2,SIN_CONT,
VR,PER,997936,2.2,CONT,D12TA089729L
VR,PER,997937,2.2,CONT,J12OA023657K
VR,PER,997938,2.2,CONT,Q18GA042991Q
VR,PER,997939,2.2,CONT,Q18GA042994T
VR,PER,997940,2.2,CONT,Q19GA005074P
VR,PER,997941,2.2,CONT,Q18GA043397I
VR,PER,997943,2.2,CONT,J17LA638847S
VR,PER,999390,2.1,CONT,Q18GA043412Q
VR,PER,997944,2.2,CONT,A11OA216009Z
VR,PER,997946,2.2,CONT,Q21GA045756S
VR,PER,997947,2.2,CONT,J17LA638893
VR,PER,997948,2.2,CONT,J17LA638660
VR,PER,997949,3.2,CONT,Q19GA023819I
VR,PER,997950,2.2,CONT,J17LA638652J
VR,PER,997952,2.2,CONT,J14LA732721M
VR,PER,997953,2.2,CONT,J17LA638658P
VR,PER,997954,2.2,CONT,J15LA851113P
VR,PER,997955,2.2,CONT,Q21GA045782U
VR,PER,997956,2.2,CONT,D12TA089485K
VR,PER,997957,2.2,CONT,J17LA638897C
VR,PER,997960,2.2,CONT,2061941
VR,PER,997961,,SIN_CONT,
VR,PER,997962,2.2,SIN_CONT,
VR,PER,40000100135,,SIN_CONT,
VR,PER,997964,2.2,CONT,J17LA638661K
VR,PER,997965,2.2,CONT,J17LA638688V
VR,PER,997966,2.2,CONT,J17LA638690P
VR,PER,999855,3.2.1,CONT,J15LA851177F
VR,PER,997968,2.2,CONT,Q21GA031162D
VR,PER,997969,2.2,CONT,M917380
VR,PER,997970,2.2,SIN_CONT,Q18GA043335U
VR,PER,40000100212,,CONT,Q18GA043335U
VR,PER,997971,2.2,CONT,Q21GA031192J
VR,PER,997972,2.2,CONT,J17LA638689W
VR,PER,997974,2.2,CONT,J14LA732607L
VR,PER,997975,2.2,CONT,J17LA638878Z
VR,PER,997976,2.2,CONT,J15LA851020L
VR,PER,997977,2.2,CONT,J17LA638821I
VR,PER,997978,2.2,CONT,J17LA638820H
VR,PER,997979,2.2,CONT,D12TA089617E
VR,PER,997980,2.2,CONT,J14LA732641N
VR,PER,997981,2.2,CONT,J15LA850354A
VR,PER,997982,2.2,SIN_CONT,
VR,PER,997983,2.2,CONT,Q21GA031218C
VR,PER,997984,2.2,CONT,J15LA850350W
VR,PER,997985,2.2,SIN_CONT,Q18EA019799P
VR,PER,40000100191,,CONT,Q18EA019799P
VR,PER,997986,2.2,CONT,Q21GA031222Y
VR,PER,997987,2.2,CONT,754256
VR,PER,997988,2.2,CONT,Q21GA045846T
VR,PER,997989,2.2,CONT,J17LA638685S
VR,PER,997991,2.2,CONT,N491086
VR,PER,997992,2.2,CONT,Q21GA038029C
VR,PER,997993,3.1,CONT,Q21GA046066D
VR,PER,997994,3.1,CONT,Q21GA031255H
VR,PER,997995,0,CONT,Q18GA043341S
VR,PER,997997,3.1,SIN_CONT,
VR,PER,997998,3.1,CONT,Q18GA037809S
VR,PER,997999,3.1,CONT,J14LA719586
VR,PER,998000,3.1,CONT,Q18GA037894F
VR,PER,998002,3.1,CONT,Q18EA019763D
VR,PER,998003,3.1,CONT,Q21GA031250C
VR,PER,998004,0,CONT,Q19GA005126K
VR,PER,998005,3.1,CONT,Q21GA031271H
VR,PER,998006,0,CONT,J14LA719676Q
VR,PER,998008,0,CONT,Q18GA093862M
VR,PER,998009,3.1,CONT,J14LA719667P
VR,PER,998011,3.1,SIN_CONT,
VR,PER,998012,0,CONT,Q18GA043863N
VR,PER,998013,0,CONT,Q18GA043645F
VR,PER,998014,3.1,CONT,J14LA732746V
VR,PER,998015,3.1,CONT,J14LA719665N
VR,PER,998016,3.1,CONT,J14LA719666O
VR,PER,998017,0,CONT,Q21GA031141Y
VR,PER,998018,3,CONT,J14LA719722
VR,PER,998020,0,CONT,Q19GA005057O
VR,PER,998021,0,CONT,Q18GA043296E
VR,PER,998022,0,CONT,Q21GA046138C
VR,PER,999462,0,CONT,J17LA639006P
VR,PER,998023,0,CONT,J14LA719741L
VR,PER,998024,0,CONT,J15LA837084P
VR,PER,998027,0,CONT,J14LA719698W
VR,PER,998028,0,CONT,31451
VR,PER,998029,3.2,CONT,Q21GA046185J
VR,PER,998032,3,CONT,Q21GA031181G
VR,PER,998033,3.1,CONT,Q21GA031146D
VR,PER,998034,3.2,CONT,Q21GA031132X
VR,PER,998035,2.2,CONT,J15LA851426D
VR,PER,998036,3.1,CONT,Q18EA018510G
VR,PER,998039,3.2.1,CONT,C18LA220066Y
VR,PER,998040,3.2.1,CONT,C18LA220062U
VR,PER,998041,3.2.1,CONT,Q21EA037243L
VR,PER,998043,3.2.1,CONT,Q21EA037249R
VR,PER,998044,3.2.1,CONT,Q18EA019374U
VR,PER,998045,3.2.1,CONT,C18LA220061T
VR,PER,998046,3.2.1,CONT,J15LA851328C
VR,PER,998047,3.2.1,CONT,Q21EA037245N
VR,PER,998048,2,CONT,J17LA638971V
VR,PER,998049,2.1,CONT,Q18GA043819J
VR,PER,998051,3.2,CONT,Q19GA005232L
VR,PER,998052,0,CONT,Q19GA004857I
VR,SOC,998053,3.2.1,CONT,Q19GA005069S
VR,PER,998055,3.2.1,CONT,C18LA220013L
VR,PER,998056,3.2.1,CONT,A874096
VR,PER,998057,2.2,CONT,A11OA063778J
VR,PER,998058,3.1,CONT,2097594
VR,PER,998059,2.2,CONT,Q19GA023921F
VR,PER,998060,3.2.1,CONT,Q18GA037904Q
VR,PER,998061,2.1,CONT,Q21GA021001R
VR,PER,998063,3.2.1,CONT,D12TA089712
VR,PER,998064,2.2,CONT,Q19GA023808F
VR,PER,998065,2.2,CONT,Q19GA023801Y
VR,PER,998067,2.2,CONT,J15LA851265E
VR,PER,998068,3.1,CONT,Q18GA037906S
VR,PER,998069,3.2.1,CONT,D12TA089315T
VR,PER,998071,3.2.1,CONT,D12TA089317V
VR,PER,998072,3.2.1,CONT,D12TA089313R
VR,PER,998075,3.2.1,CONT,D12TA089310O
VR,PER,998077,3.2.1,CONT,D12TA089320Q
VR,PER,998079,3.2.1,CONT,D12TA089319X
VR,PER,998080,3.2.1,CONT,D12TA089302O
VR,PER,998081,0,CONT,Q21GA046233A
VR,PER,998083,0,CONT,J14LA728187F
VR,PER,998084,3.2.1,CONT,J15LA851400T
VR,SOC,998085,3.2,SIN_CONT,
VR,PER,998086,3,CONT,J17LA638945T
VR,PER,998087,2.2,CONT,Q18EA019881I
VR,PER,998088,2.1,CONT,Q18EA019357T
VR,PER,998089,0,CONT,Q21GA031246G
VR,PER,998090,3.1,CONT,J15LA851278J
VR,PER,998092,0,CONT,Q18GA043512T
VR,PER,998093,3.1,CONT,Q19GA005099Y
VR,PER,998094,2,CONT,J14LA732733Q
VR,PER,998095,2,CONT,Q18EA019598I
VR,PER,998096,0,CONT,Q18GA043681J
VR,PER,998097,0,CONT,J15LA851117T
VR,PER,998098,2.2,CONT,Q19GA005280T
VR,PER,998099,2.1,CONT,Q21GA021004V
VR,PER,998100,3.2.1,CONT,M343369
VR,PER,998101,0,CONT,J15LA851025Q
VR,PER,998102,3.2.1,SIN_CONT,
VR,PER,998103,3.2,CONT,Q18EA019816Z
VR,SOC,998104,3.2,CONT,Q19GA023926H
VR,PER,998105,2.2,CONT,Q18EA019528U
VR,PER,998106,3.2,CONT,32331
VR,PER,998109,3.1,CONT,J14LA728143T
VR,PER,998110,2.2,CONT,J15LA851381H
VR,PER,998111,3.1,CONT,J15LA850705D
VR,PER,998112,0,CONT,Q18GA043788T
VR,PER,998113,2.2,CONT,J15LA850965V
VR,PER,998115,3.1,CONT,Q19GA023999B
VR,SOC,998116,3.1,CONT,Q21GA046047A
VR,PER,998117,3.1,CONT,Q19GA023996Y
VR,PER,998118,3.2.1,CONT,Q21EA037207H
VR,PER,998119,2.2.1,CONT,J15LA837031C
VR,PER,998120,2.2.1,CONT,J15LA837086R
VR,PER,998339,2.2.1,CONT,Q21GA046197U
VR,PER,998121,3.2,CONT,J17LA638681O
VR,PER,998122,2.2,CONT,M328893
VR,PER,998123,2.1,CONT,Q18GA043339Y
VR,PER,998124,3.1,CONT,Q19GA023700U
VR,PER,998125,0,CONT,Q18GA043211J
VR,PER,998126,0,CONT,J15LA851505B
VR,PER,998127,0,CONT,Q19GA004984O
VR,PER,998128,0,CONT,Q19GA023553B
VR,PER,998129,0,CONT,J14LA850982W
VR,PER,998130, ,CONT,K734985
VR,PER,998131,3.2,CONT,J17LA638738O
VR,PER,998132,3,CONT,D11CA267734N
VR,PER,998133,2,CONT,Q19GA023589N
VR,PER,998135,2,CONT,Q19GA023581F
VR,PER,998136,3.2.1,CONT,J14LA728140Q
VR,PER,998137,3.1,CONT,Q18GA043726F
VR,PER,998139,2.2,CONT,32691
VR,PER,998141,2.2,CONT,Q21GA046225A
VR,PER,998142,2.2,CONT,D12LA037601D
VR,PER,998144,0,CONT,J14LA719671L
VR,PER,998145,0,CONT,Q18GA043864O
VR,PER,998148,3.2.1,CONT,C18LA220120N
VR,PER,998151,3.1,CONT,Q19GA005096V
VR,PER,998152,2,CONT,J15LA851294J
VR,PER,998153,3.1,CONT,Q19GA005146O
VR,PER,998155,0,CONT,J14LA719694S
VR,PER,998156,3.1,CONT,J14LA732655T
VR,PER,998157,2.2,CONT,J17LA638844P
VR,PER,998158,2,CONT,Q19GA023851I
VR,PER,998159,2.2,CONT,J15LA850397L
VR,PER,998160,,SIN_CONT,
VR,PER,998161,3.1,CONT,Q19GA005267W
VR,PER,998162,3,CONT,Q21GA046172E
VR,PER,998163,3.2.1,CONT,L330503
VR,PER,998164,2.2,CONT,Q21EA037258S
VR,PER,998165,2.1,CONT,Q22GA021002S
VR,PER,998166,3,CONT,J15LA851318A
VR,PER,999779,3,CONT,Q18GA037878F
VR,PER,998167,3,CONT,Q21GA045795Z
VR,PER,998169,3.1,CONT,J15LA850361Z
VR,PER,998172,3.2,CONT,Q19GA023980Q
VR,PER,998173,0,CONT,64661324
VR,PER,998174,0,CONT,Q19GA004851C
VR,PER,998175,0,CONT,J14LA728186E
VR,PER,998176,3,CONT,Q19GA005155P
VR,PER,998177,3.2.1,CONT,Q21GA045923P
VR,PER,998178,3.2,CONT,J15LA851235Y
VR,PER,998179,0,CONT,Q18GA043345W
VR,PER,998180,2,CONT,Q18GA043000X
VR,PER,998181,2,CONT,Q19GA023912E
VR,PER,998183,2.2,CONT,J15LA850359F_998183_FICT
VR,PER,998184,3.2.1,CONT,Q18GA043277B
VR,PER,998185,2.2,CONT,J15LA851388O
VR,PER,998186,2.2,CONT,Q19GA023862L
VR,PER,998188,2,CONT,J15LA851172A
VR,PER,998189,3.2,CONT,J17LA638734K
VR,PER,998190,3,CONT,OA023159P
VR,PER,998191,0,CONT,Q18GA043800Y
VR,PER,998196,3,CONT,J15LA850411S
VR,PER,998199,3.1,CONT,Q19GA023688O
VR,PER,998200,3.1,CONT,A11OA215972
VR,PER,998201,3.1,CONT,Q19GA023678N
VR,PER,998202,0,CONT,Q21GA046126Y
VR,PER,998204,2,CONT,Q19GA023659K
VR,PER,998205,2,CONT,Q19GA023670F
VR,PER,998207,2.2,CONT,J15LA851262B
VR,PER,998208,2.2,CONT,J15LA851204R
VR,PER,998209,2.2,CONT,D12TA089487M
VR,PER,998997,2.2,CONT,Q21GA045899G
VR,PER,998210,3.2,CONT,J15LA851080X
VR,PER,998211,3.2,CONT,Q18GA043298G
VR,PER,998212,3.2,CONT,Q18EA018499C
VR,PER,998213,2.2,CONT,Q21GA031160B
VR,PER,998215,2.2,CONT,Q21GA045842P
VR,PER,998218,3,CONT,Q18GA042917G
VR,PER,998219,2.2,CONT,J15LA851303T
VR,PER,998220,2.2,CONT,Q21GA046203U
VR,PER,998221,2.2,CONT,Q21GA046205W
VR,PER,998222,0,CONT,J17LA638790S
VR,PER,998223,3.1,CONT,Q18GA042876O
VR,PER,998224,3,CONT,Q18GA042925G
VR,PER,998225,3.2.1,CONT,J14LA728141R
VR,PER,998226,0,CONT,Q19GA023624Z
VR,PER,998230,2.1,CONT,J14LA719595Q
VR,PER,998231,2,CONT,Q18EA019900U
VR,CON,998232,3.1,CONT,Q18IC000052
VR,PER,998233,2.2,CONT,J14LA719589S
VR,PER,998234,2.1,CONT,Q18EA019870F
VR,PER,998235,3.2,CONT,Q21GA031125Y
VR,PER,998695,3,CONT,J15LA851254B
VR,PER,998236,3.2,CONT,Q21GA031133Y
VR,PER,998237,3.2,CONT,J15LA851120O
VR,PER,998238,3.2,CONT,Q19GA005045K
VR,PER,998239,2.2,CONT,J15LA851266F
VR,PER,998242,2.2,CONT,Q18EA019613Q
VR,PER,998243,2,CONT,Q21GA046086H
VR,PER,998244,0,CONT,Q18GA043593K
VR,PER,998245,0,CONT,Q19GA005116I
VR,PER,998246,3.1,CONT,Q19GA005122G
VR,PER,998247,0,CONT,Q19GA023695O
VR,PER,999723,0,CONT,Q18GA043871N
VR,PER,998248,2.2,CONT,Q21GA046076F
VR,PER,998250,3.2,CONT,Q19GA005070L
VR,CON,998251,3.2.1,CONT,D12TA089306S
VR,PER,998252,0,CONT,Q18GA043611V
VR,PER,998253,3.1,CONT,Q21GA046040T
VR,PER,998254,3.1,CONT,Q18EA019565Z
VR,CON,998255,3.1,CONT,Q21GA046045Y
VR,CON,998256,3.1,CONT,Q18EA019572Y
VR,PER,998257,3.1,CONT,Q21GA046041V
VR,PER,998258,3.1,CONT,Q21GA046039A
VR,PER,998259,3.1,CONT,Q21GA046044X
VR,PER,998260,3.1,CONT,Q21GA046046Z
VR,PER,998261,3.1,CONT,Q18EA019822X
VR,PER,998263,3.1,CONT,Q18EA019567B
VR,PER,998264,3.1,CONT,Q21EA019381T
VR,PER,998265,3.1,CONT,Q21EA037349U
VR,PER,998266,3.1,CONT,Q18EA019564Y
VR,PER,998268,3.1,CONT,Q18EA019811V
VR,PER,998269,3.1,CONT,Q18EA019571X
VR,PER,998273,3,CONT,J15LA850418Z
VR,PER,998274,3.1,CONT,Q18GA037890B
VR,PER,998275,2.2,CONT,J15LA850976Y
VR,PER,998276,2.2,CONT,D12TA089452B
VR,PER,998277,0,CONT,Q18GA043315Q
VR,PER,998278,0,CONT,Q18GA043292A
VR,PER,998281,,SIN_CONT,
VR,PER,998283,3,CONT,J14LA728167B
VR,PER,998284,2,CONT,J17L639043U
VR,PER,998286,3.2,CONT,Q18GA043037N
VR,PER,998287,0,CONT,Q19GA023796S
VR,PER,998288,3.2,CONT,Q18GA037846X
VR,PER,998289,3.2,CONT,Q18GA043083T
VR,PER,998290,3,CONT,J14LA732595Y
VR,PER,998291,3.2,CONT,Q21GA045742M
VR,PER,998292,2.2,CONT,F814059
VR,PER,998293,3.1,CONT,Q19GA023579L
VR,PER,998294,3.2,CONT,Q18GA043078W
VR,PER,998296,2,CONT,Q18EA019767H
VR,PER,998297,2.2,CONT,Q18EA019697K
VR,PER,998298,2,CONT,J15LA837091O
VR,CON,998299,3.1,CONT,D12TA089747N
VR,PER,998300,2,CONT,Q18EA019908C
VR,PER,998301,0,CONT,Q21GA045993D
VR,CON,998302,0,CONT,Q21GA031143A
VR,PER,998448,2.1,CONT,D12TA089434Z
VR,PER,998303,2.2,CONT,Q21GA031103S
VR,PER,998305,2.2,CONT,J15LA851250X
VR,PER,998306,2.2,CONT,Q18EA019608T
VR,PER,998307,2.2,CONT,F981454
VR,PER,998308,3.1,CONT,Q19GA023942K
VR,PER,998309,3.1,CONT,Q19GA023748K
VR,PER,998310,0,CONT,Q18EA019656B
VR,PER,998311,2.2,CONT,Q18GA043237J
VR,PER,998314,3,CONT,Q18GA043343V
VR,PER,998315,2.2,CONT,Q18GA043428Y
VR,PER,998316,3.2,CONT,Q19GA023888V
VR,PER,998317,3.2,CONT,Q21GA046180E
VR,PER,998318,3.2.1,CONT,Q21EA037247P
VR,PER,998319,2.2,CONT,Q18GA043244
VR,PER,998320,3.2.1,CONT,Q21GA046070Z
VR,PER,998322,3.1,CONT,Q21GA031169K
VR,PER,998324,2.2,CONT,Q18GA037828V
VR,PER,998325,2.2,CONT,A11OA216008Y
VR,PER,998327,0,CONT,J15LA851076B
VR,PER,998328,2.2,CONT,Q19GA005259W
VR,PER,998330,2.2,CONT,Q21GA046212V
VR,PER,998331,2.2,CONT,Q21GA046211U
VR,PER,998332,3,CONT,Q19GA005153N
VR,PER,998333,3.2.1,CONT,Q21GA045920M
VR,PER,998334,3.1,CONT,Q21GA045807M
VR,PER,998335,3.2.1,CONT,C18LA220105O
VR,PER,998336,0,CONT,Q18EA019345P
VR,PER,998337,3,CONT,J15LA850345Z
VR,SOC,998338,2.1,CONT,Q21GA045984C
VR,PER,998340,3.1,CONT,Q18GA043164T
VR,PER,998341,3.2,CONT,Q21GA046074D
VR,PER,998342,2,CONT,Q18EA019893M
VR,PER,998343,3.2.1,CONT,Q18GA037870X
VR,PER,998344,2.2,CONT,Q21GA031161C
VR,PER,998345,2.2,CONT,Q18GA043399K
VR,PER,999709,3.1,CONT,Q18EA019397B
VR,PER,998346,2.2,CONT,Q18GA043745I
VR,PER,998348,2.2,CONT,Q21GA031274K
VR,PER,998350,0,CONT,J15LA837025E
VR,PER,998353,2.2,CONT,35171
VR,PER,998354,2.2,CONT,D12TA089707F
VR,PER,998355,3.2.1,CONT,J15LA851479
VR,PER,998356,0,CONT,J17LA638965X
VR,PER,998358,2.2,CONT,J15LA851439I
VR,PER,998359,0,CONT,Q19GA023948Q
VR,PER,998360,0,CONT,Q18EA018456R
VR,PER,998361,0,CONT,85146461
VR,PER,998363,0,CONT,J15LA837101Z
VR,PER,998364,0,CONT,J17LA638698X
VR,PER,998366,0,CONT,J15LA851339F
VR,PER,998367,0,CONT,J17LA638865U
VR,PER,998368,0,CONT,J15LA836988Q
VR,PER,998369,0,CONT,Q21GA045906O
VR,PER,998370,0,CONT,Q18EA019527T
VR,PER,998371,0,CONT,J15LA851241W
VR,PER,998372,0,CONT,J17LA638755P
VR,PER,998373,0,CONT,J14LA732534L
VR,PER,998374,0,CONT,D12TA089571H
VR,PER,998375,0,CONT,J15LA850416X
VR,PER,998376,3.1,CONT,Q18GA037979J
VR,PER,998377,3.2,CONT,J15LA837099W
VR,PER,998379,0,CONT,Q21GA031273J
VR,PER,998380,3.2.1,CONT,J12OA023401O
VR,PER,998381,3.1,CONT,J15LA851242X
VR,PER,998382,3.1,CONT,Q18EA019530O
VR,PER,998383,2.1,CONT,Q21GA021005V
VR,PER,998384,3.2,CONT,Q18GA037822P
VR,PER,998385,3.2,CONT,J17LA639007Q
VR,PER,998386,0,CONT,Q19GA005115H
VR,PER,998388,2,CONT,Q18EA019850B
VR,PER,998389,2,CONT,Q19GA005311J
VR,PER,998390,3.2,CONT,Q18GA037842T
VR,PER,998480,3.2,CONT,J15LA851083A
VR,PER,998391,3.2,CONT,Q18GA038044B
VR,PER,998392,3.2,CONT,Q18GA043059T
VR,PER,998393,3.2,CONT,Q18GA043649J
VR,PER,998394,2.2,CONT,D12TA089570G
VR,PER,998396,2.2,CONT,D12TA089324U
VR,PER,998398,3.2.1,CONT,J15LA851093C
VR,PER,998399,3.2.1,CONT,J15LA851097G
VR,SOC,998400,3.2,CONT,Q18GA043045N
VR,PER,998401,3.1,CONT,J15LA851140S
VR,PER,998402,2.2,CONT,J15LA850959K
VR,PER,998403,3.2,CONT,Q18GA043476G
VR,PER,999346,3.2,CONT,Q18EA019364S
VR,PER,998405,3.2,CONT,J17LA638958Y
VR,PER,998407,0,CONT,Q21GA045773T
VR,PER,998410,3,CONT,Q18GA038086L
VR,PER,998413,3.2,CONT,Q18GA038038D
VR,PER,998414,3,CONT,J15LA851447I
VR,PER,998415,3,CONT,Q21BC000444R
VR,PER,998417,3,CONT,Q21GA046109X
VR,PER,998420,3,CONT,Q19GA005219O
VR,PER,999286,3.1,CONT,OA023218R
VR,PER,998421,2,CONT,D12TA089874T
VR,PER,998422,3.1,CONT,Q19GA023682J
VR,PER,998423,3.2,CONT,Q21GA045741L
VR,PER,998424,3.2,CONT,J17LA638823K
VR,PER,998425,2,CONT,Q18GA043877M
VR,PER,998426,3.2,CONT,Q18GA038037C
VR,PER,998427,3.2,CONT,Q18GA038045C
VR,PER,998429,0,CONT,J14LA728184C
VR,PER,998430,0,CONT,D09OA236578
VR,PER,998432,0,CONT,Q19GA023571D
VR,PER,998433,0,CONT,J15LA851001L
VR,PER,998434,0,CONT,Q19GA023570L
VR,PER,998435,0,CONT,J14LA732559U
VR,PER,998437,3.1,CONT,Q18GA038080F
VR,PER,998923,3.1,CONT,Q18EA018481S
VR,PER,998438,3.2.1,CONT,OA023292B
VR,PER,998439,2,CONT,Q21GA046152D
VR,PER,998440,3.2,CONT,J17LA638824L
VR,PER,998441,3,CONT,J15LA851323X
VR,PER,998442,3.2.1,CONT,Q21EA037358V
VR,PER,998443,3.2.1,CONT,Q21EA037345Q
VR,PER,998444,3.2.1,CONT,Q21EA037350N
VR,PER,998445,3.2.1,CONT,Q18EA019464V
VR,CON,998446,3.2.1,CONT,Q21EA037253N
VR,PER,998447,2.2,CONT,Q18GA043245J
VR,PER,998449,0,CONT,Q19GA005009G
VR,PER,998450,2.1,CONT,Q21GA031279P
VR,PER,998451,3,CONT,Q18GA042870I
VR,PER,998452,2,CONT,Q18EA019863G
VR,PER,999944,2,CONT,Q18GA043872H
VR,PER,998454,3,CONT,Q18EA019546W
VR,PER,998455,3.1,CONT,OA023473E
VR,PER,998456,3.1,CONT,J15LA851537J
VR,PER,998457,3.2,CONT,Q21GA045746Q
VR,PER,998458,3.1,CONT,Q18GA043514V
VR,PER,998460,2.2,CONT,D12TA089769T
VR,PER,998461,2,SIN_CONT,
VR,PER,998462,3.2,CONT,J15LA851519H
VR,PER,998465,3.2,CONT,J15LA851022N
VR,PER,998466,2,CONT,Q18EA019771D
VR,PER,998467,3,CONT,Q18GA037930S
VR,PER,998468,2.1,CONT,Q22GA020979K
VR,PER,998469,3.2,CONT,J17LA639008R
VR,PER,998470,2.2,CONT,Q18EA019604P
VR,PER,998471,3,CONT,Q18GA043058S
VR,PER,998472,3.1,CONT,J17LA638758S
VR,PER,998473,2.2,CONT,J14LA728137V
VR,PER,998475,2.2,CONT,Q18EA019911X
VR,PER,998476,3.1,CONT,Q21GA031263H
VR,PER,998481,3.2,CONT,J15LA851321V
VR,PER,998482,3.2,CONT,Q19GA005266V
VR,PER,998483,0,CONT,J14LA728148Y
VR,PER,998485,2.2,CONT,J14LA728139X
